Neighborhood,Id,Estimate; Total:,Margin of Error; Total:,Estimate; Householder under 25 years:,Margin of Error; Householder under 25 years:,"Estimate; Householder under 25 years: - Less than $10,000","Margin of Error; Householder under 25 years: - Less than $10,000","Estimate; Householder under 25 years: - $10,000 to $14,999","Margin of Error; Householder under 25 years: - $10,000 to $14,999","Estimate; Householder under 25 years: - $15,000 to $19,999","Margin of Error; Householder under 25 years: - $15,000 to $19,999","Estimate; Householder under 25 years: - $20,000 to $24,999","Margin of Error; Householder under 25 years: - $20,000 to $24,999","Estimate; Householder under 25 years: - $25,000 to $29,999","Margin of Error; Householder under 25 years: - $25,000 to $29,999","Estimate; Householder under 25 years: - $30,000 to $34,999","Margin of Error; Householder under 25 years: - $30,000 to $34,999","Estimate; Householder under 25 years: - $35,000 to $39,999","Margin of Error; Householder under 25 years: - $35,000 to $39,999","Estimate; Householder under 25 years: - $40,000 to $44,999","Margin of Error; Householder under 25 years: - $40,000 to $44,999","Estimate; Householder under 25 years: - $45,000 to $49,999","Margin of Error; Householder under 25 years: - $45,000 to $49,999","Estimate; Householder under 25 years: - $50,000 to $59,999","Margin of Error; Householder under 25 years: - $50,000 to $59,999","Estimate; Householder under 25 years: - $60,000 to $74,999","Margin of Error; Householder under 25 years: - $60,000 to $74,999","Estimate; Householder under 25 years: - $75,000 to $99,999","Margin of Error; Householder under 25 years: - $75,000 to $99,999","Estimate; Householder under 25 years: - $100,000 to $124,999","Margin of Error; Householder under 25 years: - $100,000 to $124,999","Estimate; Householder under 25 years: - $125,000 to $149,999","Margin of Error; Householder under 25 years: - $125,000 to $149,999","Estimate; Householder under 25 years: - $150,000 to $199,999","Margin of Error; Householder under 25 years: - $150,000 to $199,999","Estimate; Householder under 25 years: - $200,000 or more","Margin of Error; Householder under 25 years: - $200,000 or more",Estimate; Householder 25 to 44 years:,Margin of Error; Householder 25 to 44 years:,"Estimate; Householder 25 to 44 years: - Less than $10,000","Margin of Error; Householder 25 to 44 years: - Less than $10,000","Estimate; Householder 25 to 44 years: - $10,000 to $14,999","Margin of Error; Householder 25 to 44 years: - $10,000 to $14,999","Estimate; Householder 25 to 44 years: - $15,000 to $19,999","Margin of Error; Householder 25 to 44 years: - $15,000 to $19,999","Estimate; Householder 25 to 44 years: - $20,000 to $24,999","Margin of Error; Householder 25 to 44 years: - $20,000 to $24,999","Estimate; Householder 25 to 44 years: - $25,000 to $29,999","Margin of Error; Householder 25 to 44 years: - $25,000 to $29,999","Estimate; Householder 25 to 44 years: - $30,000 to $34,999","Margin of Error; Householder 25 to 44 years: - $30,000 to $34,999","Estimate; Householder 25 to 44 years: - $35,000 to $39,999","Margin of Error; Householder 25 to 44 years: - $35,000 to $39,999","Estimate; Householder 25 to 44 years: - $40,000 to $44,999","Margin of Error; Householder 25 to 44 years: - $40,000 to $44,999","Estimate; Householder 25 to 44 years: - $45,000 to $49,999","Margin of Error; Householder 25 to 44 years: - $45,000 to $49,999","Estimate; Householder 25 to 44 years: - $50,000 to $59,999","Margin of Error; Householder 25 to 44 years: - $50,000 to $59,999","Estimate; Householder 25 to 44 years: - $60,000 to $74,999","Margin of Error; Householder 25 to 44 years: - $60,000 to $74,999","Estimate; Householder 25 to 44 years: - $75,000 to $99,999","Margin of Error; Householder 25 to 44 years: - $75,000 to $99,999","Estimate; Householder 25 to 44 years: - $100,000 to $124,999","Margin of Error; Householder 25 to 44 years: - $100,000 to $124,999","Estimate; Householder 25 to 44 years: - $125,000 to $149,999","Margin of Error; Householder 25 to 44 years: - $125,000 to $149,999","Estimate; Householder 25 to 44 years: - $150,000 to $199,999","Margin of Error; Householder 25 to 44 years: - $150,000 to $199,999","Estimate; Householder 25 to 44 years: - $200,000 or more","Margin of Error; Householder 25 to 44 years: - $200,000 or more",Estimate; Householder 45 to 64 years:,Margin of Error; Householder 45 to 64 years:,"Estimate; Householder 45 to 64 years: - Less than $10,000","Margin of Error; Householder 45 to 64 years: - Less than $10,000","Estimate; Householder 45 to 64 years: - $10,000 to $14,999","Margin of Error; Householder 45 to 64 years: - $10,000 to $14,999","Estimate; Householder 45 to 64 years: - $15,000 to $19,999","Margin of Error; Householder 45 to 64 years: - $15,000 to $19,999","Estimate; Householder 45 to 64 years: - $20,000 to $24,999","Margin of Error; Householder 45 to 64 years: - $20,000 to $24,999","Estimate; Householder 45 to 64 years: - $25,000 to $29,999","Margin of Error; Householder 45 to 64 years: - $25,000 to $29,999","Estimate; Householder 45 to 64 years: - $30,000 to $34,999","Margin of Error; Householder 45 to 64 years: - $30,000 to $34,999","Estimate; Householder 45 to 64 years: - $35,000 to $39,999","Margin of Error; Householder 45 to 64 years: - $35,000 to $39,999","Estimate; Householder 45 to 64 years: - $40,000 to $44,999","Margin of Error; Householder 45 to 64 years: - $40,000 to $44,999","Estimate; Householder 45 to 64 years: - $45,000 to $49,999","Margin of Error; Householder 45 to 64 years: - $45,000 to $49,999","Estimate; Householder 45 to 64 years: - $50,000 to $59,999","Margin of Error; Householder 45 to 64 years: - $50,000 to $59,999","Estimate; Householder 45 to 64 years: - $60,000 to $74,999","Margin of Error; Householder 45 to 64 years: - $60,000 to $74,999","Estimate; Householder 45 to 64 years: - $75,000 to $99,999","Margin of Error; Householder 45 to 64 years: - $75,000 to $99,999","Estimate; Householder 45 to 64 years: - $100,000 to $124,999","Margin of Error; Householder 45 to 64 years: - $100,000 to $124,999","Estimate; Householder 45 to 64 years: - $125,000 to $149,999","Margin of Error; Householder 45 to 64 years: - $125,000 to $149,999","Estimate; Householder 45 to 64 years: - $150,000 to $199,999","Margin of Error; Householder 45 to 64 years: - $150,000 to $199,999","Estimate; Householder 45 to 64 years: - $200,000 or more","Margin of Error; Householder 45 to 64 years: - $200,000 or more",Estimate; Householder 65 years and over:,Margin of Error; Householder 65 years and over:,"Estimate; Householder 65 years and over: - Less than $10,000","Margin of Error; Householder 65 years and over: - Less than $10,000","Estimate; Householder 65 years and over: - $10,000 to $14,999","Margin of Error; Householder 65 years and over: - $10,000 to $14,999","Estimate; Householder 65 years and over: - $15,000 to $19,999","Margin of Error; Householder 65 years and over: - $15,000 to $19,999","Estimate; Householder 65 years and over: - $20,000 to $24,999","Margin of Error; Householder 65 years and over: - $20,000 to $24,999","Estimate; Householder 65 years and over: - $25,000 to $29,999","Margin of Error; Householder 65 years and over: - $25,000 to $29,999","Estimate; Householder 65 years and over: - $30,000 to $34,999","Margin of Error; Householder 65 years and over: - $30,000 to $34,999","Estimate; Householder 65 years and over: - $35,000 to $39,999","Margin of Error; Householder 65 years and over: - $35,000 to $39,999","Estimate; Householder 65 years and over: - $40,000 to $44,999","Margin of Error; Householder 65 years and over: - $40,000 to $44,999","Estimate; Householder 65 years and over: - $45,000 to $49,999","Margin of Error; Householder 65 years and over: - $45,000 to $49,999","Estimate; Householder 65 years and over: - $50,000 to $59,999","Margin of Error; Householder 65 years and over: - $50,000 to $59,999","Estimate; Householder 65 years and over: - $60,000 to $74,999","Margin of Error; Householder 65 years and over: - $60,000 to $74,999","Estimate; Householder 65 years and over: - $75,000 to $99,999","Margin of Error; Householder 65 years and over: - $75,000 to $99,999","Estimate; Householder 65 years and over: - $100,000 to $124,999","Margin of Error; Householder 65 years and over: - $100,000 to $124,999","Estimate; Householder 65 years and over: - $125,000 to $149,999","Margin of Error; Householder 65 years and over: - $125,000 to $149,999","Estimate; Householder 65 years and over: - $150,000 to $199,999","Margin of Error; Householder 65 years and over: - $150,000 to $199,999","Estimate; Householder 65 years and over: - $200,000 or more","Margin of Error; Householder 65 years and over: - $200,000 or more"
North Oakland,57,3048.0,239.739441894,977.0,162.354550291,712.0,154.693244844,57.0,43.7721372565,83.0,59.8414572015,19.0,31.0644491341,35.0,41.2067955561,9.0,26.9258240357,0.0,24.4948974278,14.0,31.3687742827,0.0,24.4948974278,29.0,30.9354165965,0.0,24.4948974278,19.0,29.6984848098,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,814.0,191.676811325,145.0,86.4465152565,28.0,37.4165738678,31.0,39.2173431022,82.0,99.8899394334,138.0,95.7444515363,81.0,77.9551152908,23.0,31.3687742828,45.0,41.8807831828,78.0,50.2593274925,21.0,43.2319326425,25.0,29.1204395571,18.0,30.495901364,14.0,30.7896086368,45.0,44.9221548905,0.0,24.4948974278,40.0,47.5815090134,354.0,90.5704145955,77.0,47.5499737119,56.0,44.0454310911,11.0,24.8596057892,0.0,24.4948974278,14.0,25.4950975679,0.0,24.4948974278,14.0,31.3687742827,0.0,24.4948974278,0.0,24.4948974278,16.0,34.292856399,77.0,59.4978991225,11.0,25.3771550809,19.0,29.7489495612,6.0,24.9198715887,29.0,30.2324329156,24.0,33.1209903234,903.0,113.969294111,78.0,47.8016736109,80.0,46.8508271005,86.0,55.7135531088,50.0,38.4967531099,38.0,38.4967531098,61.0,44.955533586,28.0,32.0156211872,22.0,33.4664010613,99.0,84.1486779456,32.0,34.292856399,25.0,29.883105595,62.0,44.3846820424,51.0,40.1372644807,16.0,32.0780298647,82.0,49.8497743225,93.0,53.0094331228
North Shore,58,141.0,36.4005494464,20.0,26.9258240357,0.0,14.1421356237,0.0,14.1421356237,5.0,12.8062484749,0.0,14.1421356237,0.0,14.1421356237,15.0,26.9258240357,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,71.0,37.3630833845,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,6.0,13.4536240471,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,10.0,15.6204993518,5.0,13.4536240471,21.0,22.360679775,20.0,21.4709105536,9.0,17.2046505341,0.0,14.1421356237,0.0,14.1421356237,42.0,31.6227766017,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,17.0,23.2594066992,0.0,14.1421356237,7.0,14.1421356237,7.0,14.8660687473,0.0,14.1421356237,11.0,16.4012194669,0.0,14.1421356237,8.0,15.6204993518,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,8.0,15.6204993518,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Northview Heights,59,412,91,35,31,35,31,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,259,89,109,66,63,49,34,38,23,18,21,28,0,10,0,10,0,10,0,10,0,10,0,10,0,10,9,13,0,10,0,10,0,10,70,31,15,15,0,10,3,6,0,10,0,10,37,25,0,10,0,10,2,5,0,10,13,14,0,10,0,10,0,10,0,10,0,10,48,27,12,12,15,13,0,10,7,10,0,10,6,10,4,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,7,0,10
Oakwood,60,576,51,6,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,6,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,189,61,11,16,12,19,0,10,0,10,4,9,16,25,7,10,0,10,0,10,56,31,7,10,57,53,4,6,6,9,0,10,9,13,216,50,52,37,31,27,5,8,10,12,0,10,17,14,4,6,17,18,0,10,0,10,11,12,37,23,12,10,14,12,6,7,0,10,165,34,32,23,42,20,24,16,25,18,7,9,0,10,6,9,6,8,0,10,7,10,0,10,12,13,0,10,0,10,0,10,4,8
Overbrook,61,1602.0,121.095004025,44.0,42.3438307194,0.0,22.360679775,4.0,21.1896201004,0.0,22.360679775,0.0,22.360679775,26.0,42.9418211071,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,6.0,21.9317121994,4.0,21.1896201004,0.0,22.360679775,0.0,22.360679775,4.0,21.1896201004,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,545.0,99.3931587182,43.0,39.5600808897,0.0,22.360679775,2.0,20.3960780543,27.0,24.9799919936,5.0,18.9208879284,16.0,30.4795013083,81.0,51.7493961317,13.0,20.7364413533,20.0,30.6594194335,87.0,56.098128311,124.0,60.1498129673,82.0,44.821869662,19.0,24.248711306,5.0,21.1896201004,21.0,21.8632111091,0.0,22.360679775,583.0,94.984209214,62.0,47.8016736109,17.0,25.2388589282,12.0,21.6794833887,32.0,28.0891438104,14.0,24.4131112314,24.0,23.2594066992,58.0,32.8785644455,7.0,19.287301522,40.0,33.1813200461,54.0,40.8166632639,59.0,30.0333148354,69.0,35.1994318136,69.0,43.1508980208,24.0,33.316662498,42.0,32.0156211872,0.0,22.360679775,430.0,67.3052746819,18.0,20.6397674406,35.0,21.7715410571,35.0,22.0227155455,31.0,19.6214168704,55.0,29.7657521323,60.0,30.347981811,36.0,22.6936114358,28.0,25.6515106767,0.0,22.360679775,23.0,24.0416305604,58.0,36.235341864,30.0,23.6431808351,6.0,20.4205778566,4.0,21.1896201004,4.0,20.8806130178,7.0,22.360679775
Perry North,62,1657.0,142.035206903,51.0,46.7011777153,22.0,29.2574776767,0.0,24.4948974278,5.0,23.748684174,4.0,23.1516738056,0.0,24.4948974278,20.0,38.2230297072,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,647.0,115.99137899,41.0,29.9833287011,5.0,23.4307490277,50.0,65.0000000001,26.0,28.5832118558,14.0,22.3159136045,57.0,50.537115074,57.0,40.1870625948,47.0,36.1801050302,38.0,33.1209903234,46.0,33.7934904974,46.0,33.9558536927,98.0,57.2800139665,53.0,38.4577690461,23.0,26.7020598457,46.0,43.0116263352,0.0,24.4948974278,687.0,101.20276676,48.0,38.6910842443,13.0,22.7815714998,57.0,50.537115074,79.0,56.7009700093,54.0,38.0919939095,29.0,31.7804971641,43.0,41.0609303353,9.0,22.360679775,17.0,27.4954541697,57.0,32.4653661615,53.0,31.3528308132,100.0,45.5741154605,52.0,29.1719042915,24.0,23.6008474424,12.0,24.1867732449,40.0,31.4006369362,272.0,60.4814021001,10.0,22.6495033058,17.0,22.6495033057,10.0,23.3452350599,20.0,21.7944947177,32.0,28.3725219182,14.0,26.0959767014,18.0,23.7486841741,47.0,40.6201920232,25.0,27.946377225,43.0,28.1069386451,0.0,24.4948974278,0.0,24.4948974278,16.0,24.3515913238,7.0,24.4948974278,9.0,22.3606797751,4.0,23.1516738056
Perry South,63,1621.0,159.45845854,119.0,48.8978527136,41.0,34.5543050864,34.0,47.5815090135,6.0,24.1039415864,0.0,24.4948974278,0.0,24.4948974278,11.0,28.0891438104,0.0,24.4948974278,5.0,23.7486841741,0.0,24.4948974278,8.0,25.8650343128,14.0,30.0,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,399.0,107.1027544,52.0,41.3037528561,62.0,60.7700584169,13.0,28.7054001889,35.0,43.3589667773,0.0,24.4948974278,58.0,51.6042633897,49.0,43.1277173057,11.0,24.3515913238,8.0,27.4954541697,17.0,34.292856399,56.0,43.1045241245,38.0,37.148351242,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,656.0,121.103261723,127.0,62.8967407741,46.0,37.1618083521,42.0,40.6078810085,69.0,55.1271258094,18.0,27.6586333718,10.0,24.0831891576,19.0,26.7020598457,25.0,35.8329457344,56.0,54.4977063737,30.0,30.2324329156,138.0,68.7095335452,21.0,28.6530975638,38.0,37.3363094051,11.0,27.4954541697,0.0,24.4948974278,6.0,24.9198715887,447.0,102.269252466,162.0,74.866547937,56.0,39.2683078322,54.0,38.3927076409,38.0,29.63106478,35.0,33.9705755029,35.0,30.1827765456,27.0,32.4499614791,14.0,24.9198715887,16.0,24.9198715888,4.0,21.4709105536,4.0,22.4944437584,2.0,22.7156333832,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278
Point Breeze,64,2348.0,149.080515159,44.0,35.5387112878,19.0,29.2061637331,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,6.0,26.0959767014,0.0,26.4575131106,9.0,28.7228132327,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,10.0,29.8161030318,0.0,26.4575131106,0.0,26.4575131106,0.0,26.4575131106,922.0,124.939985593,64.0,50.0099990003,55.0,43.33589736,5.0,25.7681974535,48.0,53.3010318849,16.0,28.3901391332,21.0,34.8137903711,15.0,30.3973683071,59.0,58.6344608571,9.0,26.4575131106,86.0,50.7740090991,24.0,32.8329103187,137.0,56.4358042381,95.0,43.8862165149,44.0,35.0713558335,85.0,43.3589667774,159.0,61.4817045957,817.0,102.654761214,19.0,27.6043474837,16.0,31.0,16.0,34.292856399,13.0,26.5518360947,43.0,48.8364617883,0.0,26.4575131106,13.0,26.8514431642,3.0,25.4754784057,35.0,36.1939221418,63.0,40.8778668718,42.0,32.7566787084,68.0,37.1348892553,76.0,43.6233882224,50.0,29.9499582638,161.0,53.4322000295,199.0,53.9166022668,565.0,105.323311759,54.0,52.8488410469,31.0,29.9666481275,45.0,38.275318418,27.0,32.2645316098,49.0,60.049979184,10.0,25.3968501983,14.0,28.0891438104,18.0,31.4642654451,19.0,27.802877549,27.0,31.6385840391,36.0,36.7831483155,48.0,28.6181760425,31.0,28.4429253067,31.0,32.5729949498,53.0,39.1152144312,72.0,35.0713558335
Point Breeze North,65,1023.0,162.929432578,23.0,27.3495886624,12.0,22.8910462845,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,11.0,22.8910462845,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,434.0,139.391534894,53.0,85.1821577562,0.0,17.3205080757,22.0,28.2488937836,0.0,17.3205080757,32.0,39.6106046407,14.0,26.1533936613,0.0,17.3205080757,22.0,28.9827534924,25.0,29.3428015023,87.0,68.0220552468,60.0,61.9112267687,60.0,46.432747065,36.0,30.7896086367,23.0,26.0768096208,0.0,17.3205080757,0.0,17.3205080757,368.0,109.772492001,54.0,70.3491293478,59.0,63.5924523823,14.0,26.1533936613,0.0,17.3205080757,0.0,17.3205080757,22.0,27.8567765544,15.0,21.354156504,0.0,17.3205080757,20.0,34.9857113691,14.0,27.0,31.0,39.6106046407,28.0,25.0399680511,56.0,45.9238500128,23.0,24.4948974278,13.0,23.6854385646,19.0,27.0,198.0,99.9799979996,0.0,17.3205080757,55.0,82.2253002427,23.0,27.147743921,17.0,30.4795013082,16.0,27.8567765544,0.0,17.3205080757,0.0,17.3205080757,24.0,28.231188427,0.0,17.3205080757,9.0,19.8997487421,0.0,17.3205080757,4.0,16.2480768093,19.0,24.1867732449,17.0,23.6854385647,14.0,27.8567765544,0.0,17.3205080757
Polish Hill,66,772.0,93.3380951166,42.0,39.0512483795,0.0,14.1421356237,0.0,14.1421356237,19.0,31.6227766017,17.0,28.7923600978,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,6.0,13.4536240471,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,273.0,65.06919394,12.0,20.591260282,7.0,14.1421356237,35.0,31.9061122671,17.0,29.7321374946,23.0,22.1359436212,3.0,12.2065556157,27.0,21.0237960416,28.0,25.632011236,6.0,13.4536240471,15.0,18.6815416923,24.0,18.4390889146,33.0,34.4818792991,16.0,18.8679622641,27.0,22.825424421,0.0,14.1421356237,0.0,14.1421356237,278.0,76.6615940351,22.0,22.803508502,8.0,11.1803398875,0.0,14.1421356237,5.0,12.8062484749,27.0,18.4390889146,11.0,12.0415945788,13.0,12.8062484749,17.0,16.6433169771,12.0,13.6014705087,20.0,17.88854382,16.0,25.079872408,49.0,27.6586333719,6.0,12.8062484749,13.0,13.4536240471,45.0,61.5223536611,14.0,14.1421356237,179.0,47.853944456,0.0,14.1421356237,42.0,20.6155281281,73.0,47.539457296,13.0,17.2046505341,8.0,14.8660687473,6.0,14.1421356237,10.0,11.401754251,0.0,14.1421356237,12.0,19.7230829233,5.0,12.2065556157,10.0,14.8660687473,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Regent Square,67,467,29,6,10,6,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,223,36,0,10,12,14,0,10,7,10,0,10,6,9,4,6,5,7,6,9,32,27,22,18,40,30,17,15,29,23,23,22,20,20,118,26,4,7,8,12,0,10,0,10,0,10,0,10,4,6,0,10,0,10,0,10,4,7,21,16,30,20,12,14,9,10,26,24,120,23,4,6,0,10,21,18,0,10,7,9,11,11,0,10,15,14,21,17,14,12,9,10,4,6,4,6,3,7,3,6,4,7
Ridgemont,68,168,56,7,11,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,7,11,0,10,0,10,0,10,0,10,0,10,101,55,0,10,13,20,0,10,0,10,7,11,38,49,0,10,13,19,0,10,20,30,0,10,10,16,0,10,0,10,0,10,0,10,24,18,0,10,0,10,0,10,3,5,0,10,0,10,0,10,0,10,2,4,7,12,7,8,5,9,0,10,0,10,0,10,0,10,36,28,0,10,14,16,0,10,0,10,0,10,0,10,2,4,3,5,0,10,8,15,0,10,0,10,0,10,9,15,0,10,0,10
Shadyside,69,7462.0,368.263492624,1530.0,226.991189256,644.0,179.913868281,127.0,61.0081961707,140.0,93.7123257634,81.0,58.8217646794,80.0,52.8393792544,49.0,49.6990945592,35.0,44.3283205187,38.0,40.4103947023,88.0,70.8872343937,83.0,59.7662111899,56.0,45.0111097398,90.0,75.5976190101,19.0,41.2310562561,0.0,37.4165738677,0.0,37.4165738677,0.0,37.4165738677,3961.0,338.78459233,325.0,119.808180021,82.0,57.5065213693,174.0,75.9078388573,144.0,82.5530132703,366.0,141.44256785,69.0,52.6022813194,248.0,104.312031904,139.0,68.3593446429,261.0,113.238685968,357.0,117.817655722,419.0,146.492320619,358.0,117.681774291,236.0,107.382493918,240.0,98.051007134,338.0,159.411417408,205.0,103.353761422,1052.0,182.159270969,119.0,82.1888070239,9.0,39.0512483796,67.0,85.4458893101,8.0,38.3275357935,33.0,41.8330013266,0.0,37.4165738677,45.0,47.6969600709,50.0,75.3724087448,36.0,42.9534631899,50.0,46.3680924775,85.0,56.4712316139,47.0,45.6289381863,91.0,58.429444632,54.0,54.3415126769,118.0,65.7419196556,240.0,77.7238702073,919.0,161.090036936,96.0,77.6015463764,15.0,42.7668095608,9.0,39.0512483796,57.0,47.1805044485,97.0,59.2621295601,40.0,44.643028571,55.0,57.706152185,9.0,39.4461658465,38.0,50.5173237611,102.0,70.2068372739,82.0,59.8331012066,52.0,48.518037883,63.0,53.6097006147,47.0,48.2700735447,29.0,43.2897216438,128.0,74.4110206891
Sheraden,70,2044.0,188.719368375,8.0,25.8650343128,8.0,25.8650343128,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,747.0,140.783521763,141.0,79.887420787,54.0,46.2385120868,16.0,29.0172362571,53.0,49.8798556534,50.0,49.7393204619,19.0,35.8329457343,54.0,52.1536192416,35.0,36.7287353445,29.0,37.7491721764,41.0,49.355850717,80.0,58.7792480387,114.0,69.9857128277,51.0,51.8169856321,0.0,24.4948974278,10.0,27.4954541697,0.0,24.4948974278,838.0,146.901327427,17.0,28.2842712474,72.0,73.0068489938,21.0,27.6586333718,76.0,64.8459713475,73.0,42.4381903478,17.0,29.6816441593,12.0,28.7054001889,51.0,41.5812457726,31.0,35.7910603364,59.0,46.5403051128,170.0,67.5647837264,117.0,73.0684610486,70.0,58.9067059001,7.0,25.8650343128,32.0,34.9428104193,13.0,29.9999999999,451.0,89.5935265519,23.0,30.3315017762,108.0,54.7631262804,61.0,53.6563137013,62.0,42.3792402008,30.0,33.4962684489,9.0,26.9258240357,33.0,35.6510869399,31.0,30.8868904229,6.0,24.1039415864,25.0,30.7408522979,34.0,32.8024389337,14.0,25.4950975679,15.0,26.5706605112,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278
South Oakland,71,1191.0,137.280734263,415.0,104.814121186,160.0,74.1215218408,106.0,61.4898365586,60.0,40.2616442784,0.0,20.0,7.0,20.0,13.0,22.2710574513,0.0,20.0,8.0,21.6564078277,22.0,39.9499687108,0.0,20.0,7.0,21.0713075057,0.0,20.0,0.0,20.0,0.0,20.0,23.0,39.0512483795,9.0,22.9128784748,308.0,91.2195154559,35.0,27.0185121722,34.0,44.1021541424,0.0,20.0,10.0,22.9128784748,0.0,20.0,19.0,24.3310501212,7.0,20.0,10.0,22.9128784748,0.0,20.0,82.0,57.8705451849,30.0,32.0780298647,12.0,20.1990098767,11.0,24.9799919936,54.0,53.5256947643,4.0,19.519221296,0.0,20.0,251.0,88.1702897806,0.0,20.0,18.0,26.4575131106,0.0,20.0,0.0,20.0,31.0,33.8969025134,70.0,57.2188780037,18.0,33.7786915081,10.0,24.269322199,9.0,22.2710574513,13.0,27.2213151776,53.0,54.8087584241,3.0,19.0787840283,18.0,25.5342906697,0.0,20.0,0.0,20.0,8.0,21.0713075057,217.0,66.5206734782,0.0,20.0,66.0,50.2891638427,16.0,22.6495033058,24.0,27.6043474836,15.0,24.269322199,13.0,20.5182845287,17.0,23.2379000772,10.0,23.5796522451,10.0,24.269322199,19.0,23.8537208837,9.0,21.6564078277,10.0,21.0713075057,8.0,21.0713075057,0.0,20.0,0.0,20.0,0.0,20.0
South Shore,72,8,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
